ERZ917590.48654,0,30062,UniRef50_A0A1H4CHH6,26718,27699	ERZ917590.48654,0,30062,UniRef50_A0A1H4CHH6,26718,27699
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ENA|UMBZ01003047|UMBZ01003047.1,0,15437,UniRef50_Q39WR7,13205,14051
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ENA-ORMX01000452-ORMX01000452.1-human-gut-metagenome-genome-assembly--contig:-NODE-452-length-31275-cov-6.499584,0,31275,UniRef50_Q39WR7,7641,8487
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	Ga0243835_1000394,0,48445,UniRef50_Q39WR7,39905,40751
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ERZ941597.4902,0,49417,UniRef50_Q39WR7,27616,28462
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ENA-OLIS01001924-OLIS01001924.1-human-gut-metagenome-genome-assembly--contig:-NODE-1924-length-14175-cov-3.175212,0,14175,UniRef50_Q39WR7,11449,12295
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ERZ926731.54695,0,11445,UniRef50_Q39WR7,1107,1953
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ERZ917755.15274,0,24008,UniRef50_Q39WR7,4429,5275
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	Ga0243834_1000228,0,60209,UniRef50_Q39WR7,7694,8540
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	Ga0243833_1000657,0,37444,UniRef50_Q39WR7,28902,29748
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ENA-OGIV01000322-OGIV01000322.1-metagenome-genome-assembly--contig:-NODE-322-length-37760-cov-9.396287,0,37760,UniRef50_Q39WR7,13473,14319
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ERZ941655.89743,0,17254,UniRef50_Q39WR7,11768,12614
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ENA|OGRU01002424|OGRU01002424.1,0,12165,UniRef50_A0A1F9NBJ1,5289,6135
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ENA-OLGA01000371-OLGA01000371.1-human-gut-metagenome-genome-assembly--contig:-NODE-371-length-40324-cov-34.190568,0,40324,UniRef50_Q39WR7,12414,13260
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ENA|ULQN01009284|ULQN01009284.1,0,41102,UniRef50_Q39WR7,13967,14813
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ERZ941853.76640,0,38481,UniRef50_Q39WR7,13211,14057
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ENA|UZUT01000440|UZUT01000440.1,0,43692,UniRef50_Q39WR7,14079,14925
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ERZ919392.36730,0,87438,UniRef50_Q39WR7,16300,17146
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ENA-OPCK01000483-OPCK01000483.1-human-gut-metagenome-genome-assembly--contig:-NODE-483-length-20761-cov-5.556119,0,20761,UniRef50_Q39WR7,19024,19870
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ERZ919510.42777,0,36874,UniRef50_Q39WR7,28316,29162
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ERZ917203.19065,0,43661,UniRef50_Q39WR7,28787,29633
ENA|OOWI01000586|OOWI01000586.1,0,20179,UniRef50_Q39WR7,18277,19123	ERZ926807.102969,0,43269,UniRef50_Q39WR7,15566,16412
ERZ941093.69540,4542,60575,UniRef50_A7VC51,6086,6971	ERZ941093.69540,4542,60575,UniRef50_A7VC51,6086,6971
ERZ941093.69540,4542,60575,UniRef50_A7VC51,6086,6971	ERZ941181.1532,0,58896,UniRef50_A7VC51,56466,57351
ERZ941093.69540,4542,60575,UniRef50_A7VC51,6086,6971	ERZ941067.72737,0,28809,UniRef50_A7VC51,26379,27264
ERZ919717.17031,14338,65216,UniRef50_A0A641VGQ2,60884,61745	ERZ919717.17031,14338,65216,UniRef50_A0A641VGQ2,60884,61745
ERZ919717.17031,14338,65216,UniRef50_A0A641VGQ2,60884,61745	ENA|OLSM01000155|OLSM01000155.1,14225,65103,UniRef50_A0A641VGQ2,60189,61050
ERZ919717.17031,14338,65216,UniRef50_A0A641VGQ2,60884,61745	ENA|OAWJ01000328|OAWJ01000328.1,9087,45458,UniRef50_A0A641VGQ2,13781,14642
ERZ919717.17031,14338,65216,UniRef50_A0A641VGQ2,60884,61745	Ga0169703_100254,13463,49795,UniRef50_A0A641VGQ2,18222,19083
ERZ919717.17031,14338,65216,UniRef50_A0A641VGQ2,60884,61745	Ga0169702_100279,15410,40890,UniRef50_A0A641VGQ2,20169,21030
ERZ919717.17031,14338,65216,UniRef50_A0A641VGQ2,60884,61745	ERZ918547.8011,3748,54626,UniRef50_A0A641VGQ2,7996,8857
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA-OLRY01000319-OLRY01000319.1-human-gut-metagenome-genome-assembly--contig:-NODE-319-length-66741-cov-46.732807,39929,66741,UniRef50_A0A2A7AVZ7,47232,48195
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA-ORNU01000784-ORNU01000784.1-human-gut-metagenome-genome-assembly--contig:-NODE-784-length-27624-cov-3.359788,0,25927,UniRef50_A0A2A7AVZ7,20961,21924
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ920382.48654,0,29524,UniRef50_A0A2A7AVZ7,21963,22926
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA|UPFV01001918|UPFV01001918.1,0,14481,UniRef50_A0A2A7AVZ7,6662,7625
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ833326.1092,0,29551,UniRef50_A0A2A7AVZ7,21990,22953
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA|OCHB01000412|OCHB01000412.1,0,26814,UniRef50_A0A2A7AVZ7,22346,23309
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA-OLRU01000270-OLRU01000270.1-human-gut-metagenome-genome-assembly--contig:-NODE-270-length-64475-cov-8.699550,0,26814,UniRef50_A0A2A7AVZ7,18768,19731
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ916209.12794,1370,27777,UniRef50_A0A2A7AVZ7,7766,8729
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ914726.12580,0,13572,UniRef50_A0A2A7AVZ7,6927,7890
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ925153.21331,0,27978,UniRef50_A0A2A7AVZ7,16239,17202
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA|UXRU01000715|UXRU01000715.1,1238,27573,UniRef50_A0A2A7AVZ7,7702,8665
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA|UYCX01000175|UYCX01000175.1,0,37515,UniRef50_A0A2A7AVZ7,33041,34004
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA-OPPT01000264-OPPT01000264.1-human-gut-metagenome-genome-assembly--contig:-NODE-264-length-37098-cov-7.432875,0,37098,UniRef50_A0A2A7AVZ7,19944,20907
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA|OPPS01000078|OPPS01000078.1,0,55128,UniRef50_A0A2A7AVZ7,19944,20907
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ910686.70428,8901,36648,UniRef50_A0A2A7AVZ7,15983,16946
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA-USWH01000506-USWH01000506.1-human-gut-metagenome-genome-assembly--contig:-NODE-506-length-26083-cov-10.054795,0,26083,UniRef50_A0A2A7AVZ7,12952,13915
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ919648.80373,0,15039,UniRef50_A0A2A7AVZ7,4716,5679
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA-OFMS01000195-OFMS01000195.1-human-gut-metagenome-genome-assembly--contig:-NODE-195-length-63039-cov-28.802791,3070,63039,UniRef50_A0A2A7AVZ7,18898,19861
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ910776.7296,0,36400,UniRef50_A0A2A7AVZ7,27661,28624
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	Ga0245272_100502,43590,72650,UniRef50_A0A2A7AVZ7,47585,48548
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ914938.21881,19259,90394,UniRef50_A0A2A7AVZ7,24013,24976
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA-OFMQ01000561-OFMQ01000561.1-human-gut-metagenome-genome-assembly--contig:-NODE-561-length-25558-cov-5.144336,0,25558,UniRef50_A0A2A7AVZ7,6857,7820
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA|UMIH01011486|UMIH01011486.1,0,29656,UniRef50_A0A2A7AVZ7,7688,8651
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	Ga0168682_100105,94241,144409,UniRef50_A0A2A7AVZ7,98995,99958
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ837487.766,0,44263,UniRef50_A0A2A7AVZ7,33162,34125
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ974750.13,0,70083,UniRef50_A0A2A7AVZ7,37173,38136
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ875860.22,0,39704,UniRef50_A0A2A7AVZ7,33986,34949
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	Ga0168800_100428,0,39782,UniRef50_A0A2A7AVZ7,34064,35027
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA|UYEZ01000320|UYEZ01000320.1,0,34933,UniRef50_A0A2A7AVZ7,26909,27872
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ477199.57-NODE-57-length-137083-cov-11.9221,0,92065,UniRef50_A0A2A7AVZ7,87597,88560
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ918018.27463,0,23130,UniRef50_A0A2A7AVZ7,9089,10052
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ925472.14775,0,70477,UniRef50_A0A2A7AVZ7,62933,63896
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA-OOXC01000315-OOXC01000315.1-human-gut-metagenome-genome-assembly--contig:-NODE-315-length-39055-cov-3.839128,4077,39055,UniRef50_A0A2A7AVZ7,11069,12032
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	Ga0243817_1000091,0,114251,UniRef50_A0A2A7AVZ7,30085,31048
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	Ga0243972_100377,6429,57624,UniRef50_A0A2A7AVZ7,17128,18091
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	Ga0243998_1000729,0,33718,UniRef50_A0A2A7AVZ7,13911,14874
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ERZ913978.36947,8901,50540,UniRef50_A0A2A7AVZ7,15983,16946
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	ENA|OWEO01000166|OWEO01000166.1,0,76347,UniRef50_A0A2A7AVZ7,55473,56436
ERZ980589.48,0,25070,UniRef50_A0A2A7AVZ7,5943,6906	Ga0243997_1000122,16094,130348,UniRef50_A0A2A7AVZ7,103174,104137
ENA|JPDK01000082|JPDK01000082.1,0,25397,UniRef50_A0A2X1AAW0,10461,11319	ENA|JPDK01000082|JPDK01000082.1,0,25397,UniRef50_A0A2X1AAW0,10461,11319
ENA-OGGV01001435-OGGV01001435.1-metagenome-genome-assembly--contig:-NODE-1435-length-11378-cov-3.027025,0,11378,UniRef50_A0A373B4T6,8093,8942	ENA-OGGV01001435-OGGV01001435.1-metagenome-genome-assembly--contig:-NODE-1435-length-11378-cov-3.027025,0,11378,UniRef50_A0A373B4T6,8093,8942
ENA-OGGV01001435-OGGV01001435.1-metagenome-genome-assembly--contig:-NODE-1435-length-11378-cov-3.027025,0,11378,UniRef50_A0A373B4T6,8093,8942	ENA-OWPK01007418-OWPK01007418.1-human-gut-metagenome-genome-assembly--contig:-NODE-7418-length-5312-cov-2.364657,0,5312,UniRef50_A0A373B4T6,1855,2704
ENA-OGGV01001435-OGGV01001435.1-metagenome-genome-assembly--contig:-NODE-1435-length-11378-cov-3.027025,0,11378,UniRef50_A0A373B4T6,8093,8942	ERZ925487.21549,0,19013,UniRef50_A0A373B4T6,325,1174
ENA-OGGV01001435-OGGV01001435.1-metagenome-genome-assembly--contig:-NODE-1435-length-11378-cov-3.027025,0,11378,UniRef50_A0A373B4T6,8093,8942	ERZ925172.147067,0,7495,UniRef50_A0A373B4T6,4759,5608
ENA-OURT01000066-OURT01000066.1-human-gut-metagenome-genome-assembly--contig:-NODE-66-length-89967-cov-5.467023,0,47698,UniRef50_I9LJ09,41685,42510	ENA-OURT01000066-OURT01000066.1-human-gut-metagenome-genome-assembly--contig:-NODE-66-length-89967-cov-5.467023,0,47698,UniRef50_I9LJ09,41685,42510
ENA-OURT01000066-OURT01000066.1-human-gut-metagenome-genome-assembly--contig:-NODE-66-length-89967-cov-5.467023,0,47698,UniRef50_I9LJ09,41685,42510	ENA-OLRY01000297-OLRY01000297.1-human-gut-metagenome-genome-assembly--contig:-NODE-297-length-69769-cov-36.627234,4453,55331,UniRef50_I9LJ09,8400,9225
ENA-OURT01000066-OURT01000066.1-human-gut-metagenome-genome-assembly--contig:-NODE-66-length-89967-cov-5.467023,0,47698,UniRef50_I9LJ09,41685,42510	ERZ918866.7742,71832,122710,UniRef50_I9LJ09,76889,77714
ENA-OURT01000066-OURT01000066.1-human-gut-metagenome-genome-assembly--contig:-NODE-66-length-89967-cov-5.467023,0,47698,UniRef50_I9LJ09,41685,42510	ERZ918508.6842,4065,54943,UniRef50_I9LJ09,8141,8966
ENA-OURT01000066-OURT01000066.1-human-gut-metagenome-genome-assembly--contig:-NODE-66-length-89967-cov-5.467023,0,47698,UniRef50_I9LJ09,41685,42510	ERZ926924.15240,14098,64976,UniRef50_I9LJ09,59094,59919
ENA-OURT01000066-OURT01000066.1-human-gut-metagenome-genome-assembly--contig:-NODE-66-length-89967-cov-5.467023,0,47698,UniRef50_I9LJ09,41685,42510	ERZ910690.18854,14098,64976,UniRef50_I9LJ09,60072,60897
ENA-OURT01000066-OURT01000066.1-human-gut-metagenome-genome-assembly--contig:-NODE-66-length-89967-cov-5.467023,0,47698,UniRef50_I9LJ09,41685,42510	ERZ1106968.51,14414,65292,UniRef50_I9LJ09,59930,60755
ENA-OURT01000066-OURT01000066.1-human-gut-metagenome-genome-assembly--contig:-NODE-66-length-89967-cov-5.467023,0,47698,UniRef50_I9LJ09,41685,42510	Ga0169182_100161,17895,68773,UniRef50_I9LJ09,21906,22731
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	ERZ1036856.158,0,36763,UniRef50_A0A373B4T6,3448,4294
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	ENA|OQDA01001003|OQDA01001003.1,0,10664,UniRef50_A0A373B4T6,7573,8419
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	ERZ914523.1933,0,15706,UniRef50_A0A373B4T6,7559,8405
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	ENA-OHKD01000072-OHKD01000072.1-human-gut-metagenome-genome-assembly--contig:-NODE-72-length-55825-cov-5.096145,4010,55825,UniRef50_A0A373B4T6,46436,47282
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	ERZ894286.192,0,40155,UniRef50_A0A373B4T6,30970,31816
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	ERZ914482.5020,0,41654,UniRef50_A0A373B4T6,33271,34117
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	NODE-1435-length-19698-cov-10.1609,0,19698,UniRef50_A0A373B4T6,6925,7771
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	ENA-OZBG01000045-OZBG01000045.1-human-gut-metagenome-genome-assembly--contig:-NODE-45-length-41520-cov-5.943663,0,41520,UniRef50_A0A373B4T6,34493,35339
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	ERZ916065.9690,0,26594,UniRef50_A0A373B4T6,7395,8241
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	ENA-OHKA01000231-OHKA01000231.1-human-gut-metagenome-genome-assembly--contig:-NODE-231-length-26686-cov-5.318201,0,26686,UniRef50_A0A373B4T6,17297,18143
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	ERZ919609.48171,0,14915,UniRef50_A0A373B4T6,10947,11793
ENA-OZKU01000450-OZKU01000450.1-human-gut-metagenome-genome-assembly--contig:-NODE-450-length-22439-cov-6.790788,0,22439,UniRef50_A0A373B4T6,16107,16953	ERZ1036852.26,55687,142715,UniRef50_A0A373B4T6,88155,89001
ERZ1032022.344,0,11514,UniRef50_A0A2A7AVZ7,8140,9040	ERZ1032022.344,0,11514,UniRef50_A0A2A7AVZ7,8140,9040
ERZ918219.14485,0,12333,UniRef50_A0A354UVK6,8945,9965	ERZ918219.14485,0,12333,UniRef50_A0A354UVK6,8945,9965
ENA|UXRW01007246|UXRW01007246.1,0,4853,UniRef50_A0A2A7AVZ7,3002,3893	ENA|UXRW01007246|UXRW01007246.1,0,4853,UniRef50_A0A2A7AVZ7,3002,3893
ENA|UXRW01007246|UXRW01007246.1,0,4853,UniRef50_A0A2A7AVZ7,3002,3893	ERZ858000.8980,0,5269,UniRef50_A0A2A7AVZ7,1608,2499
ENA|UXRW01007246|UXRW01007246.1,0,4853,UniRef50_A0A2A7AVZ7,3002,3893	ERZ918436.4120,0,6946,UniRef50_A0A2A7AVZ7,2989,3880
ENA|UXRW01007246|UXRW01007246.1,0,4853,UniRef50_A0A2A7AVZ7,3002,3893	ENA-OLRY01002424-OLRY01002424.1-human-gut-metagenome-genome-assembly--contig:-NODE-2424-length-12872-cov-2.622611,0,12872,UniRef50_A0A2A7AVZ7,8984,9875
ENA|UXRW01007246|UXRW01007246.1,0,4853,UniRef50_A0A2A7AVZ7,3002,3893	ERZ918175.58501,0,19675,UniRef50_A0A2A7AVZ7,18199,19090
ERZ941058.29892,0,16146,UniRef50_A5V1B7,12164,13022	ERZ941058.29892,0,16146,UniRef50_A5V1B7,12164,13022
ERZ910691.38730,40161,91039,UniRef50_A0A641VGQ2,44060,44921	ERZ910691.38730,40161,91039,UniRef50_A0A641VGQ2,44060,44921
ERZ910691.38730,40161,91039,UniRef50_A0A641VGQ2,44060,44921	Ga0244010_1000269,43962,94840,UniRef50_A0A641VGQ2,90145,91006
ERZ849992.27,0,34922,UniRef50_I9LJ09,2525,3347	ERZ849992.27,0,34922,UniRef50_I9LJ09,2525,3347
ERZ926610.40173,8332,34551,UniRef50_A0A2A7AVZ7,11299,12196	ERZ926610.40173,8332,34551,UniRef50_A0A2A7AVZ7,11299,12196
ENA|VVLF01000002|VVLF01000002.1,43669,94547,UniRef50_I9LJ09,88690,89512	ENA|VVLF01000002|VVLF01000002.1,43669,94547,UniRef50_I9LJ09,88690,89512
ENA|VVLF01000002|VVLF01000002.1,43669,94547,UniRef50_I9LJ09,88690,89512	NZ_VVKQ01000007.1,330675,381553,UniRef50_I9LJ09,335774,336596
ENA|VVLF01000002|VVLF01000002.1,43669,94547,UniRef50_I9LJ09,88690,89512	ENA|VVME01000006|VVME01000006.1,359616,410494,UniRef50_I9LJ09,404679,405501
ENA|VVLF01000002|VVLF01000002.1,43669,94547,UniRef50_I9LJ09,88690,89512	ERZ809178.36,0,39623,UniRef50_I9LJ09,33959,34781
ENA|VVLF01000002|VVLF01000002.1,43669,94547,UniRef50_I9LJ09,88690,89512	NZ_VVMH01000006.1,163577,214455,UniRef50_I9LJ09,168519,169341
ENA-OJPE01000766-OJPE01000766.1-human-gut-metagenome-genome-assembly--contig:-NODE-766-length-12712-cov-4.00964,0,12712,UniRef50_UPI0009B9EFB8,5486,6395	ENA-OJPE01000766-OJPE01000766.1-human-gut-metagenome-genome-assembly--contig:-NODE-766-length-12712-cov-4.00964,0,12712,UniRef50_UPI0009B9EFB8,5486,6395
ENA-OJPE01000766-OJPE01000766.1-human-gut-metagenome-genome-assembly--contig:-NODE-766-length-12712-cov-4.00964,0,12712,UniRef50_UPI0009B9EFB8,5486,6395	ENA-ORSM01002394-ORSM01002394.1-human-gut-metagenome-genome-assembly--contig:-NODE-2394-length-13319-cov-3.629825,0,13319,UniRef50_UPI0009B9EFB8,6822,7731
ENA-OJPE01000766-OJPE01000766.1-human-gut-metagenome-genome-assembly--contig:-NODE-766-length-12712-cov-4.00964,0,12712,UniRef50_UPI0009B9EFB8,5486,6395	Ga0134400_1000746,0,16264,UniRef50_UPI0009B9EFB8,6317,7226
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ERZ918373.34503,0,44493,UniRef50_A0A416EIH2,40142,41036
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ENA|UXRG01001652|UXRG01001652.1,0,24235,UniRef50_A0A416EIH2,13042,13936
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ENA-OWTW01000408-OWTW01000408.1-human-gut-metagenome-genome-assembly--contig:-NODE-408-length-26797-cov-34.738389,0,26797,UniRef50_A0A416EIH2,12933,13827
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	Ga0245229_1001205,0,28528,UniRef50_A0A416EIH2,4965,5859
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ENA|OIWT01001145|OIWT01001145.1,0,33443,UniRef50_A0A416EIH2,22260,23154
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ENA-OXSJ01000411-OXSJ01000411.1-human-gut-metagenome-genome-assembly--contig:-NODE-411-length-13436-cov-11.1448,0,13436,UniRef50_A0A416EIH2,10801,11695
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ENA-ORVF01003209-ORVF01003209.1-human-gut-metagenome-genome-assembly--contig:-NODE-3209-length-16329-cov-8.524763,0,16329,UniRef50_A0A416EIH2,8024,8918
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ERZ919337.65522,1077,27477,UniRef50_A0A416EIH2,12056,12950
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ENA|ORRH01000459|ORRH01000459.1,0,32475,UniRef50_A0A416EIH2,20550,21444
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ERZ913543.12002,0,37462,UniRef50_A0A416EIH2,5650,6544
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ERZ919700.2836,0,37303,UniRef50_A0A416EIH2,5650,6544
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ERZ916234.79631,0,36304,UniRef50_A0A416EIH2,28439,29333
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ENA|UYDE01001529|UYDE01001529.1,0,23684,UniRef50_A0A416EIH2,13326,14220
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ERZ918519.5013,0,26920,UniRef50_A0A416EIH2,13327,14221
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ERZ920125.97418,0,24001,UniRef50_A0A416EIH2,8660,9554
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ERZ942367.14830,0,19945,UniRef50_A0A416EIH2,3467,4361
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ERZ916545.38925,0,47634,UniRef50_A0A416EIH2,9500,10394
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ERZ942057.7203,0,39993,UniRef50_A0A416EIH2,2721,3615
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ERZ914783.69354,654,33715,UniRef50_A0A416EIH2,11641,12535
ENA|ORUN01000314|ORUN01000314.1,0,60371,UniRef50_A0A416EIH2,29243,30137	ENA-ORWM01000509-ORWM01000509.1-human-gut-metagenome-genome-assembly--contig:-NODE-509-length-44567-cov-6.100759,0,41084,UniRef50_A0A416EIH2,29243,30137
